,Date.,arb_bayaoas_aguilarpang_00.07,Date.1,arb_camilingriver_mayantoctar_98.07,Date.2,aarb_naganriv_lunaapayao_00.10,Date.3,abrb_sinalangriv_lingsadpenarubia_00.03,Date.4,aarb_abulugriv_lukbancagayan,Date.5,crb_aligapay_quirino_01.09,Date.6,crb_benayriv_dupaxnv_06.10,Date.7,crb_buenavista_cagayanriver_isabela_00.05,Date.8,crb_jones_isabela_00.12,Date.9,Stream.Flow,Date.10,crb_dipantan_nagtipunan_quirino_00.08,Date.11,crb_magatriver_bagabagnuevavis_98.02,NA.,Date.12,crb_pinacuananriv_ilaganisabela_00.10,Date.13,crb_tugue_pinacuananriv_00.09,Date.14,crb_saltanriv_pinukpukkalinga_01.10,Date.15,crb_upi_cagayanriver_isabela_00.05,Date.16,prb_baliwagriv_stodomingonuevacija_00.06,Date.17,prb_arayat_pampriver_00-02,Date.18,prb_coronelriv_bongabonnuevaecija_00.04,NA.1,Date.19,prb_pobsanisidro_pampriver_00-05,Date.20,Stream.Flow1,Date.21,prb_riochico_zaragozanuevacija_00.06,Date.22,Stream.Flow2,mrb_stoninoriver_marikina_00-05
6752,6/26/2016,NA,6/26/2016,NA,6/26/2016,NA,6/26/2016,NA,6/26/2016,NA,6/26/2016,NA,6/26/2016,,6/26/2016,NA,6/26/2016,NA,6/26/2016,NA,6/26/2016,NA,6/26/2016,NA,NA,6/26/2016,NA,6/26/2016,NA,6/26/2016,NA,6/26/2016,NA,6/26/2016,NA,6/26/2016,NA,6/26/2016,NA,NA,6/26/2016,NA,6/26/2016,NA,6/26/2016,NA,6/26/2016,NA,
6753,6/27/2016,NA,6/27/2016,NA,6/27/2016,NA,6/27/2016,NA,6/27/2016,NA,6/27/2016,NA,6/27/2016,,6/27/2016,NA,6/27/2016,NA,6/27/2016,NA,6/27/2016,NA,6/27/2016,NA,NA,6/27/2016,NA,6/27/2016,NA,6/27/2016,NA,6/27/2016,NA,6/27/2016,NA,6/27/2016,NA,6/27/2016,NA,NA,6/27/2016,NA,6/27/2016,NA,6/27/2016,NA,6/27/2016,NA,
6754,6/28/2016,NA,6/28/2016,NA,6/28/2016,NA,6/28/2016,NA,6/28/2016,NA,6/28/2016,NA,6/28/2016,,6/28/2016,NA,6/28/2016,NA,6/28/2016,NA,6/28/2016,NA,6/28/2016,NA,NA,6/28/2016,NA,6/28/2016,NA,6/28/2016,NA,6/28/2016,NA,6/28/2016,NA,6/28/2016,NA,6/28/2016,NA,NA,6/28/2016,NA,6/28/2016,NA,6/28/2016,NA,6/28/2016,NA,
6755,6/29/2016,NA,6/29/2016,NA,6/29/2016,NA,6/29/2016,NA,6/29/2016,NA,6/29/2016,NA,6/29/2016,,6/29/2016,NA,6/29/2016,NA,6/29/2016,NA,6/29/2016,NA,6/29/2016,NA,NA,6/29/2016,NA,6/29/2016,NA,6/29/2016,NA,6/29/2016,NA,6/29/2016,NA,6/29/2016,NA,6/29/2016,NA,NA,6/29/2016,NA,6/29/2016,NA,6/29/2016,NA,6/29/2016,NA,
6756,6/30/2016,NA,6/30/2016,NA,6/30/2016,NA,6/30/2016,NA,6/30/2016,NA,6/30/2016,NA,6/30/2016,,6/30/2016,NA,6/30/2016,NA,6/30/2016,NA,6/30/2016,NA,6/30/2016,NA,NA,6/30/2016,NA,6/30/2016,NA,6/30/2016,NA,6/30/2016,NA,6/30/2016,NA,6/30/2016,NA,6/30/2016,NA,NA,6/30/2016,NA,6/30/2016,NA,6/30/2016,NA,6/30/2016,NA,
6757,7/1/2016,NA,7/1/2016,NA,7/1/2016,NA,7/1/2016,NA,7/1/2016,NA,7/1/2016,NA,7/1/2016,,7/1/2016,NA,7/1/2016,NA,7/1/2016,NA,7/1/2016,NA,7/1/2016,NA,NA,7/1/2016,NA,7/1/2016,NA,7/1/2016,NA,7/1/2016,NA,7/1/2016,NA,7/1/2016,NA,7/1/2016,NA,NA,7/1/2016,NA,7/1/2016,NA,7/1/2016,NA,7/1/2016,NA,
6758,7/2/2016,NA,7/2/2016,NA,7/2/2016,NA,7/2/2016,NA,7/2/2016,NA,7/2/2016,NA,7/2/2016,,7/2/2016,NA,7/2/2016,NA,7/2/2016,NA,7/2/2016,NA,7/2/2016,NA,NA,7/2/2016,NA,7/2/2016,NA,7/2/2016,NA,7/2/2016,NA,7/2/2016,NA,7/2/2016,NA,7/2/2016,NA,NA,7/2/2016,NA,7/2/2016,NA,7/2/2016,NA,7/2/2016,NA,
6759,7/3/2016,NA,7/3/2016,NA,7/3/2016,NA,7/3/2016,NA,7/3/2016,NA,7/3/2016,NA,7/3/2016,,7/3/2016,NA,7/3/2016,NA,7/3/2016,NA,7/3/2016,NA,7/3/2016,NA,NA,7/3/2016,NA,7/3/2016,NA,7/3/2016,NA,7/3/2016,NA,7/3/2016,NA,7/3/2016,NA,7/3/2016,NA,NA,7/3/2016,NA,7/3/2016,NA,7/3/2016,NA,7/3/2016,NA,
6760,7/4/2016,NA,7/4/2016,NA,7/4/2016,NA,7/4/2016,NA,7/4/2016,NA,7/4/2016,NA,7/4/2016,,7/4/2016,NA,7/4/2016,NA,7/4/2016,NA,7/4/2016,NA,7/4/2016,NA,NA,7/4/2016,NA,7/4/2016,NA,7/4/2016,NA,7/4/2016,NA,7/4/2016,NA,7/4/2016,NA,7/4/2016,NA,NA,7/4/2016,NA,7/4/2016,NA,7/4/2016,NA,7/4/2016,NA,
6761,7/5/2016,NA,7/5/2016,NA,7/5/2016,NA,7/5/2016,NA,7/5/2016,NA,7/5/2016,NA,7/5/2016,,7/5/2016,NA,7/5/2016,NA,7/5/2016,NA,7/5/2016,NA,7/5/2016,NA,NA,7/5/2016,NA,7/5/2016,NA,7/5/2016,NA,7/5/2016,NA,7/5/2016,NA,7/5/2016,NA,7/5/2016,NA,NA,7/5/2016,NA,7/5/2016,NA,7/5/2016,NA,7/5/2016,NA,
6762,7/6/2016,NA,7/6/2016,NA,7/6/2016,NA,7/6/2016,NA,7/6/2016,NA,7/6/2016,NA,7/6/2016,,7/6/2016,NA,7/6/2016,NA,7/6/2016,NA,7/6/2016,NA,7/6/2016,NA,NA,7/6/2016,NA,7/6/2016,NA,7/6/2016,NA,7/6/2016,NA,7/6/2016,NA,7/6/2016,NA,7/6/2016,NA,NA,7/6/2016,NA,7/6/2016,NA,7/6/2016,NA,7/6/2016,NA,
6763,7/7/2016,NA,7/7/2016,NA,7/7/2016,NA,7/7/2016,NA,7/7/2016,NA,7/7/2016,NA,7/7/2016,,7/7/2016,NA,7/7/2016,NA,7/7/2016,NA,7/7/2016,NA,7/7/2016,NA,NA,7/7/2016,NA,7/7/2016,NA,7/7/2016,NA,7/7/2016,NA,7/7/2016,NA,7/7/2016,NA,7/7/2016,NA,NA,7/7/2016,NA,7/7/2016,NA,7/7/2016,NA,7/7/2016,NA,
6764,7/8/2016,NA,7/8/2016,NA,7/8/2016,NA,7/8/2016,NA,7/8/2016,NA,7/8/2016,NA,7/8/2016,,7/8/2016,NA,7/8/2016,NA,7/8/2016,NA,7/8/2016,NA,7/8/2016,NA,NA,7/8/2016,NA,7/8/2016,NA,7/8/2016,NA,7/8/2016,NA,7/8/2016,NA,7/8/2016,NA,7/8/2016,NA,NA,7/8/2016,NA,7/8/2016,NA,7/8/2016,NA,7/8/2016,NA,
6765,7/9/2016,NA,7/9/2016,NA,7/9/2016,NA,7/9/2016,NA,7/9/2016,NA,7/9/2016,NA,7/9/2016,,7/9/2016,NA,7/9/2016,NA,7/9/2016,NA,7/9/2016,NA,7/9/2016,NA,NA,7/9/2016,NA,7/9/2016,NA,7/9/2016,NA,7/9/2016,NA,7/9/2016,NA,7/9/2016,NA,7/9/2016,NA,NA,7/9/2016,NA,7/9/2016,NA,7/9/2016,NA,7/9/2016,NA,
6766,7/10/2016,NA,7/10/2016,NA,7/10/2016,NA,7/10/2016,NA,7/10/2016,NA,7/10/2016,NA,7/10/2016,,7/10/2016,NA,7/10/2016,NA,7/10/2016,NA,7/10/2016,NA,7/10/2016,NA,NA,7/10/2016,NA,7/10/2016,NA,7/10/2016,NA,7/10/2016,NA,7/10/2016,NA,7/10/2016,NA,7/10/2016,NA,NA,7/10/2016,NA,7/10/2016,NA,7/10/2016,NA,7/10/2016,NA,
6767,7/11/2016,NA,7/11/2016,NA,7/11/2016,NA,7/11/2016,NA,7/11/2016,NA,7/11/2016,NA,7/11/2016,,7/11/2016,NA,7/11/2016,NA,7/11/2016,NA,7/11/2016,NA,7/11/2016,NA,NA,7/11/2016,NA,7/11/2016,NA,7/11/2016,NA,7/11/2016,NA,7/11/2016,NA,7/11/2016,NA,7/11/2016,NA,NA,7/11/2016,NA,7/11/2016,NA,7/11/2016,NA,7/11/2016,NA,
6768,7/12/2016,NA,7/12/2016,NA,7/12/2016,NA,7/12/2016,NA,7/12/2016,NA,7/12/2016,NA,7/12/2016,,7/12/2016,NA,7/12/2016,NA,7/12/2016,NA,7/12/2016,NA,7/12/2016,NA,NA,7/12/2016,NA,7/12/2016,NA,7/12/2016,NA,7/12/2016,NA,7/12/2016,NA,7/12/2016,NA,7/12/2016,NA,NA,7/12/2016,NA,7/12/2016,NA,7/12/2016,NA,7/12/2016,NA,
6769,7/13/2016,NA,7/13/2016,NA,7/13/2016,NA,7/13/2016,NA,7/13/2016,NA,7/13/2016,NA,7/13/2016,,7/13/2016,NA,7/13/2016,NA,7/13/2016,NA,7/13/2016,NA,7/13/2016,NA,NA,7/13/2016,NA,7/13/2016,NA,7/13/2016,NA,7/13/2016,NA,7/13/2016,NA,7/13/2016,NA,7/13/2016,NA,NA,7/13/2016,NA,7/13/2016,NA,7/13/2016,NA,7/13/2016,NA,
6770,7/14/2016,NA,7/14/2016,NA,7/14/2016,NA,7/14/2016,NA,7/14/2016,NA,7/14/2016,NA,7/14/2016,,7/14/2016,NA,7/14/2016,NA,7/14/2016,NA,7/14/2016,NA,7/14/2016,NA,NA,7/14/2016,NA,7/14/2016,NA,7/14/2016,NA,7/14/2016,NA,7/14/2016,NA,7/14/2016,NA,7/14/2016,NA,NA,7/14/2016,NA,7/14/2016,NA,7/14/2016,NA,7/14/2016,NA,
6771,7/15/2016,NA,7/15/2016,NA,7/15/2016,NA,7/15/2016,NA,7/15/2016,NA,7/15/2016,NA,7/15/2016,,7/15/2016,NA,7/15/2016,NA,7/15/2016,NA,7/15/2016,NA,7/15/2016,NA,NA,7/15/2016,NA,7/15/2016,NA,7/15/2016,NA,7/15/2016,NA,7/15/2016,NA,7/15/2016,NA,7/15/2016,NA,NA,7/15/2016,NA,7/15/2016,NA,7/15/2016,NA,7/15/2016,NA,
6772,7/16/2016,NA,7/16/2016,NA,7/16/2016,NA,7/16/2016,NA,7/16/2016,NA,7/16/2016,NA,7/16/2016,,7/16/2016,NA,7/16/2016,NA,7/16/2016,NA,7/16/2016,NA,7/16/2016,NA,NA,7/16/2016,NA,7/16/2016,NA,7/16/2016,NA,7/16/2016,NA,7/16/2016,NA,7/16/2016,NA,7/16/2016,NA,NA,7/16/2016,NA,7/16/2016,NA,7/16/2016,NA,7/16/2016,NA,
6773,7/17/2016,NA,7/17/2016,NA,7/17/2016,NA,7/17/2016,NA,7/17/2016,NA,7/17/2016,NA,7/17/2016,,7/17/2016,NA,7/17/2016,NA,7/17/2016,NA,7/17/2016,NA,7/17/2016,NA,NA,7/17/2016,NA,7/17/2016,NA,7/17/2016,NA,7/17/2016,NA,7/17/2016,NA,7/17/2016,NA,7/17/2016,NA,NA,7/17/2016,NA,7/17/2016,NA,7/17/2016,NA,7/17/2016,NA,
6774,7/18/2016,NA,7/18/2016,NA,7/18/2016,NA,7/18/2016,NA,7/18/2016,NA,7/18/2016,NA,7/18/2016,,7/18/2016,NA,7/18/2016,NA,7/18/2016,NA,7/18/2016,NA,7/18/2016,NA,NA,7/18/2016,NA,7/18/2016,NA,7/18/2016,NA,7/18/2016,NA,7/18/2016,NA,7/18/2016,NA,7/18/2016,NA,NA,7/18/2016,NA,7/18/2016,NA,7/18/2016,NA,7/18/2016,NA,
6775,7/19/2016,NA,7/19/2016,NA,7/19/2016,NA,7/19/2016,NA,7/19/2016,NA,7/19/2016,NA,7/19/2016,,7/19/2016,NA,7/19/2016,NA,7/19/2016,NA,7/19/2016,NA,7/19/2016,NA,NA,7/19/2016,NA,7/19/2016,NA,7/19/2016,NA,7/19/2016,NA,7/19/2016,NA,7/19/2016,NA,7/19/2016,NA,NA,7/19/2016,NA,7/19/2016,NA,7/19/2016,NA,7/19/2016,NA,
6776,7/20/2016,NA,7/20/2016,NA,7/20/2016,NA,7/20/2016,NA,7/20/2016,NA,7/20/2016,NA,7/20/2016,,7/20/2016,NA,7/20/2016,NA,7/20/2016,NA,7/20/2016,NA,7/20/2016,NA,NA,7/20/2016,NA,7/20/2016,NA,7/20/2016,NA,7/20/2016,NA,7/20/2016,NA,7/20/2016,NA,7/20/2016,NA,NA,7/20/2016,NA,7/20/2016,NA,7/20/2016,NA,7/20/2016,NA,
6777,7/21/2016,NA,7/21/2016,NA,7/21/2016,NA,7/21/2016,NA,7/21/2016,NA,7/21/2016,NA,7/21/2016,,7/21/2016,NA,7/21/2016,NA,7/21/2016,NA,7/21/2016,NA,7/21/2016,NA,NA,7/21/2016,NA,7/21/2016,NA,7/21/2016,NA,7/21/2016,NA,7/21/2016,NA,7/21/2016,NA,7/21/2016,NA,NA,7/21/2016,NA,7/21/2016,NA,7/21/2016,NA,7/21/2016,NA,
6778,7/22/2016,NA,7/22/2016,NA,7/22/2016,NA,7/22/2016,NA,7/22/2016,NA,7/22/2016,NA,7/22/2016,,7/22/2016,NA,7/22/2016,NA,7/22/2016,NA,7/22/2016,NA,7/22/2016,NA,NA,7/22/2016,NA,7/22/2016,NA,7/22/2016,NA,7/22/2016,NA,7/22/2016,NA,7/22/2016,NA,7/22/2016,NA,NA,7/22/2016,NA,7/22/2016,NA,7/22/2016,NA,7/22/2016,NA,
6779,7/23/2016,NA,7/23/2016,NA,7/23/2016,NA,7/23/2016,NA,7/23/2016,NA,7/23/2016,NA,7/23/2016,,7/23/2016,NA,7/23/2016,NA,7/23/2016,NA,7/23/2016,NA,7/23/2016,NA,NA,7/23/2016,NA,7/23/2016,NA,7/23/2016,NA,7/23/2016,NA,7/23/2016,NA,7/23/2016,NA,7/23/2016,NA,NA,7/23/2016,NA,7/23/2016,NA,7/23/2016,NA,7/23/2016,NA,
6780,7/24/2016,NA,7/24/2016,NA,7/24/2016,NA,7/24/2016,NA,7/24/2016,NA,7/24/2016,NA,7/24/2016,,7/24/2016,NA,7/24/2016,NA,7/24/2016,NA,7/24/2016,NA,7/24/2016,NA,NA,7/24/2016,NA,7/24/2016,NA,7/24/2016,NA,7/24/2016,NA,7/24/2016,NA,7/24/2016,NA,7/24/2016,NA,NA,7/24/2016,NA,7/24/2016,NA,7/24/2016,NA,7/24/2016,NA,
6781,7/25/2016,NA,7/25/2016,NA,7/25/2016,NA,7/25/2016,NA,7/25/2016,NA,7/25/2016,NA,7/25/2016,,7/25/2016,NA,7/25/2016,NA,7/25/2016,NA,7/25/2016,NA,7/25/2016,NA,NA,7/25/2016,NA,7/25/2016,NA,7/25/2016,NA,7/25/2016,NA,7/25/2016,NA,7/25/2016,NA,7/25/2016,NA,NA,7/25/2016,NA,7/25/2016,NA,7/25/2016,NA,7/25/2016,NA,
6782,7/26/2016,NA,7/26/2016,NA,7/26/2016,NA,7/26/2016,NA,7/26/2016,NA,7/26/2016,NA,7/26/2016,,7/26/2016,NA,7/26/2016,NA,7/26/2016,NA,7/26/2016,NA,7/26/2016,NA,NA,7/26/2016,NA,7/26/2016,NA,7/26/2016,NA,7/26/2016,NA,7/26/2016,NA,7/26/2016,NA,7/26/2016,NA,NA,7/26/2016,NA,7/26/2016,NA,7/26/2016,NA,7/26/2016,NA,
6783,7/27/2016,NA,7/27/2016,NA,7/27/2016,NA,7/27/2016,NA,7/27/2016,NA,7/27/2016,NA,7/27/2016,,7/27/2016,NA,7/27/2016,NA,7/27/2016,NA,7/27/2016,NA,7/27/2016,NA,NA,7/27/2016,NA,7/27/2016,NA,7/27/2016,NA,7/27/2016,NA,7/27/2016,NA,7/27/2016,NA,7/27/2016,NA,NA,7/27/2016,NA,7/27/2016,NA,7/27/2016,NA,7/27/2016,NA,
6784,7/28/2016,NA,7/28/2016,NA,7/28/2016,NA,7/28/2016,NA,7/28/2016,NA,7/28/2016,NA,7/28/2016,,7/28/2016,NA,7/28/2016,NA,7/28/2016,NA,7/28/2016,NA,7/28/2016,NA,NA,7/28/2016,NA,7/28/2016,NA,7/28/2016,NA,7/28/2016,NA,7/28/2016,NA,7/28/2016,NA,7/28/2016,NA,NA,7/28/2016,NA,7/28/2016,NA,7/28/2016,NA,7/28/2016,NA,
6785,7/29/2016,NA,7/29/2016,NA,7/29/2016,NA,7/29/2016,NA,7/29/2016,NA,7/29/2016,NA,7/29/2016,,7/29/2016,NA,7/29/2016,NA,7/29/2016,NA,7/29/2016,NA,7/29/2016,NA,NA,7/29/2016,NA,7/29/2016,NA,7/29/2016,NA,7/29/2016,NA,7/29/2016,NA,7/29/2016,NA,7/29/2016,NA,NA,7/29/2016,NA,7/29/2016,NA,7/29/2016,NA,7/29/2016,NA,
6786,7/30/2016,NA,7/30/2016,NA,7/30/2016,NA,7/30/2016,NA,7/30/2016,NA,7/30/2016,NA,7/30/2016,,7/30/2016,NA,7/30/2016,NA,7/30/2016,NA,7/30/2016,NA,7/30/2016,NA,NA,7/30/2016,NA,7/30/2016,NA,7/30/2016,NA,7/30/2016,NA,7/30/2016,NA,7/30/2016,NA,7/30/2016,NA,NA,7/30/2016,NA,7/30/2016,NA,7/30/2016,NA,7/30/2016,NA,
6787,7/31/2016,NA,7/31/2016,NA,7/31/2016,NA,7/31/2016,NA,7/31/2016,NA,7/31/2016,NA,7/31/2016,,7/31/2016,NA,7/31/2016,NA,7/31/2016,NA,7/31/2016,NA,7/31/2016,NA,NA,7/31/2016,NA,7/31/2016,NA,7/31/2016,NA,7/31/2016,NA,7/31/2016,NA,7/31/2016,NA,7/31/2016,NA,NA,7/31/2016,NA,7/31/2016,NA,7/31/2016,NA,7/31/2016,NA,
6788,8/1/2016,NA,8/1/2016,NA,8/1/2016,NA,8/1/2016,NA,8/1/2016,NA,8/1/2016,NA,8/1/2016,,8/1/2016,NA,8/1/2016,NA,8/1/2016,NA,8/1/2016,NA,8/1/2016,NA,NA,8/1/2016,NA,8/1/2016,NA,8/1/2016,NA,8/1/2016,NA,8/1/2016,NA,8/1/2016,NA,8/1/2016,NA,NA,8/1/2016,NA,8/1/2016,NA,8/1/2016,NA,8/1/2016,NA,
6789,8/2/2016,NA,8/2/2016,NA,8/2/2016,NA,8/2/2016,NA,8/2/2016,NA,8/2/2016,NA,8/2/2016,,8/2/2016,NA,8/2/2016,NA,8/2/2016,NA,8/2/2016,NA,8/2/2016,NA,NA,8/2/2016,NA,8/2/2016,NA,8/2/2016,NA,8/2/2016,NA,8/2/2016,NA,8/2/2016,NA,8/2/2016,NA,NA,8/2/2016,NA,8/2/2016,NA,8/2/2016,NA,8/2/2016,NA,
6790,8/3/2016,NA,8/3/2016,NA,8/3/2016,NA,8/3/2016,NA,8/3/2016,NA,8/3/2016,NA,8/3/2016,,8/3/2016,NA,8/3/2016,NA,8/3/2016,NA,8/3/2016,NA,8/3/2016,NA,NA,8/3/2016,NA,8/3/2016,NA,8/3/2016,NA,8/3/2016,NA,8/3/2016,NA,8/3/2016,NA,8/3/2016,NA,NA,8/3/2016,NA,8/3/2016,NA,8/3/2016,NA,8/3/2016,NA,
6791,8/4/2016,NA,8/4/2016,NA,8/4/2016,NA,8/4/2016,NA,8/4/2016,NA,8/4/2016,NA,8/4/2016,,8/4/2016,NA,8/4/2016,NA,8/4/2016,NA,8/4/2016,NA,8/4/2016,NA,NA,8/4/2016,NA,8/4/2016,NA,8/4/2016,NA,8/4/2016,NA,8/4/2016,NA,8/4/2016,NA,8/4/2016,NA,NA,8/4/2016,NA,8/4/2016,NA,8/4/2016,NA,8/4/2016,NA,
6792,8/5/2016,NA,8/5/2016,NA,8/5/2016,NA,8/5/2016,NA,8/5/2016,NA,8/5/2016,NA,8/5/2016,,8/5/2016,NA,8/5/2016,NA,8/5/2016,NA,8/5/2016,NA,8/5/2016,NA,NA,8/5/2016,NA,8/5/2016,NA,8/5/2016,NA,8/5/2016,NA,8/5/2016,NA,8/5/2016,NA,8/5/2016,NA,NA,8/5/2016,NA,8/5/2016,NA,8/5/2016,NA,8/5/2016,NA,
6793,8/6/2016,NA,8/6/2016,NA,8/6/2016,NA,8/6/2016,NA,8/6/2016,NA,8/6/2016,NA,8/6/2016,,8/6/2016,NA,8/6/2016,NA,8/6/2016,NA,8/6/2016,NA,8/6/2016,NA,NA,8/6/2016,NA,8/6/2016,NA,8/6/2016,NA,8/6/2016,NA,8/6/2016,NA,8/6/2016,NA,8/6/2016,NA,NA,8/6/2016,NA,8/6/2016,NA,8/6/2016,NA,8/6/2016,NA,
6794,8/7/2016,NA,8/7/2016,NA,8/7/2016,NA,8/7/2016,NA,8/7/2016,NA,8/7/2016,NA,8/7/2016,,8/7/2016,NA,8/7/2016,NA,8/7/2016,NA,8/7/2016,NA,8/7/2016,NA,NA,8/7/2016,NA,8/7/2016,NA,8/7/2016,NA,8/7/2016,NA,8/7/2016,NA,8/7/2016,NA,8/7/2016,NA,NA,8/7/2016,NA,8/7/2016,NA,8/7/2016,NA,8/7/2016,NA,
6795,8/8/2016,NA,8/8/2016,NA,8/8/2016,NA,8/8/2016,NA,8/8/2016,NA,8/8/2016,NA,8/8/2016,,8/8/2016,NA,8/8/2016,NA,8/8/2016,NA,8/8/2016,NA,8/8/2016,NA,NA,8/8/2016,NA,8/8/2016,NA,8/8/2016,NA,8/8/2016,NA,8/8/2016,NA,8/8/2016,NA,8/8/2016,NA,NA,8/8/2016,NA,8/8/2016,NA,8/8/2016,NA,8/8/2016,NA,
6796,8/9/2016,NA,8/9/2016,NA,8/9/2016,NA,8/9/2016,NA,8/9/2016,NA,8/9/2016,NA,8/9/2016,,8/9/2016,NA,8/9/2016,NA,8/9/2016,NA,8/9/2016,NA,8/9/2016,NA,NA,8/9/2016,NA,8/9/2016,NA,8/9/2016,NA,8/9/2016,NA,8/9/2016,NA,8/9/2016,NA,8/9/2016,NA,NA,8/9/2016,NA,8/9/2016,NA,8/9/2016,NA,8/9/2016,NA,
6797,8/10/2016,NA,8/10/2016,NA,8/10/2016,NA,8/10/2016,NA,8/10/2016,NA,8/10/2016,NA,8/10/2016,,8/10/2016,NA,8/10/2016,NA,8/10/2016,NA,8/10/2016,NA,8/10/2016,NA,NA,8/10/2016,NA,8/10/2016,NA,8/10/2016,NA,8/10/2016,NA,8/10/2016,NA,8/10/2016,NA,8/10/2016,NA,NA,8/10/2016,NA,8/10/2016,NA,8/10/2016,NA,8/10/2016,NA,
6798,8/11/2016,NA,8/11/2016,NA,8/11/2016,NA,8/11/2016,NA,8/11/2016,NA,8/11/2016,NA,8/11/2016,,8/11/2016,NA,8/11/2016,NA,8/11/2016,NA,8/11/2016,NA,8/11/2016,NA,NA,8/11/2016,NA,8/11/2016,NA,8/11/2016,NA,8/11/2016,NA,8/11/2016,NA,8/11/2016,NA,8/11/2016,NA,NA,8/11/2016,NA,8/11/2016,NA,8/11/2016,NA,8/11/2016,NA,
6799,8/12/2016,NA,8/12/2016,NA,8/12/2016,NA,8/12/2016,NA,8/12/2016,NA,8/12/2016,NA,8/12/2016,,8/12/2016,NA,8/12/2016,NA,8/12/2016,NA,8/12/2016,NA,8/12/2016,NA,NA,8/12/2016,NA,8/12/2016,NA,8/12/2016,NA,8/12/2016,NA,8/12/2016,NA,8/12/2016,NA,8/12/2016,NA,NA,8/12/2016,NA,8/12/2016,NA,8/12/2016,NA,8/12/2016,NA,
6800,8/13/2016,NA,8/13/2016,NA,8/13/2016,NA,8/13/2016,NA,8/13/2016,NA,8/13/2016,NA,8/13/2016,,8/13/2016,NA,8/13/2016,NA,8/13/2016,NA,8/13/2016,NA,8/13/2016,NA,NA,8/13/2016,NA,8/13/2016,NA,8/13/2016,NA,8/13/2016,NA,8/13/2016,NA,8/13/2016,NA,8/13/2016,NA,NA,8/13/2016,NA,8/13/2016,NA,8/13/2016,NA,8/13/2016,NA,
6801,8/14/2016,NA,8/14/2016,NA,8/14/2016,NA,8/14/2016,NA,8/14/2016,NA,8/14/2016,NA,8/14/2016,,8/14/2016,NA,8/14/2016,NA,8/14/2016,NA,8/14/2016,NA,8/14/2016,NA,NA,8/14/2016,NA,8/14/2016,NA,8/14/2016,NA,8/14/2016,NA,8/14/2016,NA,8/14/2016,NA,8/14/2016,NA,NA,8/14/2016,NA,8/14/2016,NA,8/14/2016,NA,8/14/2016,NA,
6802,8/15/2016,NA,8/15/2016,NA,8/15/2016,NA,8/15/2016,NA,8/15/2016,NA,8/15/2016,NA,8/15/2016,,8/15/2016,NA,8/15/2016,NA,8/15/2016,NA,8/15/2016,NA,8/15/2016,NA,NA,8/15/2016,NA,8/15/2016,NA,8/15/2016,NA,8/15/2016,NA,8/15/2016,NA,8/15/2016,NA,8/15/2016,NA,NA,8/15/2016,NA,8/15/2016,NA,8/15/2016,NA,8/15/2016,NA,
6803,8/16/2016,NA,8/16/2016,NA,8/16/2016,NA,8/16/2016,NA,8/16/2016,NA,8/16/2016,NA,8/16/2016,,8/16/2016,NA,8/16/2016,NA,8/16/2016,NA,8/16/2016,NA,8/16/2016,NA,NA,8/16/2016,NA,8/16/2016,NA,8/16/2016,NA,8/16/2016,NA,8/16/2016,NA,8/16/2016,NA,8/16/2016,NA,NA,8/16/2016,NA,8/16/2016,NA,8/16/2016,NA,8/16/2016,NA,
6804,8/17/2016,NA,8/17/2016,NA,8/17/2016,NA,8/17/2016,NA,8/17/2016,NA,8/17/2016,NA,8/17/2016,,8/17/2016,NA,8/17/2016,NA,8/17/2016,NA,8/17/2016,NA,8/17/2016,NA,NA,8/17/2016,NA,8/17/2016,NA,8/17/2016,NA,8/17/2016,NA,8/17/2016,NA,8/17/2016,NA,8/17/2016,NA,NA,8/17/2016,NA,8/17/2016,NA,8/17/2016,NA,8/17/2016,NA,
6805,8/18/2016,NA,8/18/2016,NA,8/18/2016,NA,8/18/2016,NA,8/18/2016,NA,8/18/2016,NA,8/18/2016,,8/18/2016,NA,8/18/2016,NA,8/18/2016,NA,8/18/2016,NA,8/18/2016,NA,NA,8/18/2016,NA,8/18/2016,NA,8/18/2016,NA,8/18/2016,NA,8/18/2016,NA,8/18/2016,NA,8/18/2016,NA,NA,8/18/2016,NA,8/18/2016,NA,8/18/2016,NA,8/18/2016,NA,
6806,8/19/2016,NA,8/19/2016,NA,8/19/2016,NA,8/19/2016,NA,8/19/2016,NA,8/19/2016,NA,8/19/2016,,8/19/2016,NA,8/19/2016,NA,8/19/2016,NA,8/19/2016,NA,8/19/2016,NA,NA,8/19/2016,NA,8/19/2016,NA,8/19/2016,NA,8/19/2016,NA,8/19/2016,NA,8/19/2016,NA,8/19/2016,NA,NA,8/19/2016,NA,8/19/2016,NA,8/19/2016,NA,8/19/2016,NA,
6807,8/20/2016,NA,8/20/2016,NA,8/20/2016,NA,8/20/2016,NA,8/20/2016,NA,8/20/2016,NA,8/20/2016,,8/20/2016,NA,8/20/2016,NA,8/20/2016,NA,8/20/2016,NA,8/20/2016,NA,NA,8/20/2016,NA,8/20/2016,NA,8/20/2016,NA,8/20/2016,NA,8/20/2016,NA,8/20/2016,NA,8/20/2016,NA,NA,8/20/2016,NA,8/20/2016,NA,8/20/2016,NA,8/20/2016,NA,
