date,Aparri..Cagayan.Wind.Speed.Dly..m.s.,Aparri..Cagayan.Temp.Dry.Min.Dly..degC.,Aparri..Cagayan.Temp.Dry.Max.Dly..degC.,Aparri..Cagayan.Prec.Sum.Dly..mm.,Aparri..Cagayan.RelHumidity.Dly....,BPI.Experiment.Station..Baguio.City.Wind.Speed..m.s.,BPI.Experiment.Station..Baguio.City.Temp.Dry.Max..degC.,BPI.Experiment.Station..Baguio.City.Temp.Dry.Min..degC.,BPI.Experiment.Station..Baguio.City.Prec.Sum.Dly08..mm.,BPI.Experiment.Station..Baguio.City.Rel.Humidity,MMSU.Batac..Ilocos.Norte.Wind.Speed..m.s.,MMSU.Batac..Ilocos.Norte.Temp.Dry.Min..degC.,MMSU.Batac..Ilocos.Norte.Temp.Dry.Max..degC.,MMSU.Batac..Ilocos.Norte.Prec.Sum.Dly08..mm.,MMSU.Batac..Ilocos.Norte.RelHumidity....,Cabanatuan..Nueva.Ecija.Wind.Speed.Dly..m.s.,Cabanatuan..Nueva.Ecija.Temp.Dry.Min.Dly..degC.,Cabanatuan..Nueva.Ecija.Temp.Dry.Max.Dly..degC.,Cabanatuan..Nueva.Ecija.Prec.Sum.Dly..mm.,Cabanatuan..Nueva.Ecija.RelHumidity.Dly....,Casiguran..Aurora.Wind.Speed.Dly..m.s.,Casiguran..Aurora.Temp.Dry.Min.Dly..degC.,Casiguran..Aurora.Temp.Dry.Max.Dly..degC.,Casiguran..Aurora.Prec.Sum.Dly..mm.,Casiguran..Aurora.RelHumidity.Dly....,ISU.Echague..Isabela.Wind.Speed..m.s.,ISU.Echague..Isabela.Temp.Dry.Min..degC.,ISU.Echague..Isabela.Temp.Dry.Max..degC.,ISU.Echague..Isabela.Prec.Sum.Dly08..mm.,ISU.Echague..Isabela.Rel.Humidity,CLSU.Mu√.oz..Nueva.Ecija.Wind.Speed..m.s.,CLSU.Mu√.oz..Nueva.Ecija.Temp.Dry.Min..degC.,CLSU.Mu√.oz..Nueva.Ecija.Temp.Dry.Max..degC.,CLSU.Mu√.oz..Nueva.Ecija.Prec.Sum.Dly08..mm.,CLSU.Mu√.oz..Nueva.Ecija.Rel.Humidity,Science.Garden.Quezon.City..Metro.Manila.Wind.Speed.Dly..m.s.,Science.Garden.Quezon.City..Metro.Manila.Temp.Dry.Min.Dly..degC.,Science.Garden.Quezon.City..Metro.Manila.Temp.Dry.Max.Dly..degC.,Science.Garden.Quezon.City..Metro.Manila.Prec.Sum.Dly..mm.,Science.Garden.Quezon.City..Metro.Manila.RelHumidity.Dly....,Sinait..Ilocos.Sur.Wind.Speed.Dly..m.s.,Sinait..Ilocos.Sur.Temp.Dry.Min.Dly..degC.,Sinait..Ilocos.Sur.Temp.Dry.Max.Dly..degC.,Sinait..Ilocos.Sur.Prec.Sum.Dly..mm.,Sinait..Ilocos.Sur.RelHumidity.Dly....,TCA.Camiling..Tarlac.Wind.Speed..m.s.,TCA.Camiling..Tarlac.Temp.Dry.Min..degC.,TCA.Camiling..Tarlac.Temp.Dry.Max..degC.,TCA.Camiling..Tarlac.Prec.Sum.Dly08..mm.,TCA.Camiling..Tarlac.Rel.Humidity,Tuguegarao.City..Cagayan.Wind.Speed.Dly..m.s.,Tuguegarao.City..Cagayan.Temp.Dry.Min.Dly..degC.,Tuguegarao.City..Cagayan.Temp.Dry.Max.Dly..degC.,Tuguegarao.City..Cagayan.Prec.Sum.Dly..mm.,Tuguegarao.City..Cagayan.RelHumidity.Dly....
7/26/2016,3,23,31.2,0,84,1,32.5,23.7,0,88.09773723,0,22.4,32.5,0,67,1,22.8,34.3,0,95.68,2,20.4,30.5,0,75.29,1,22.5,29.5,0.4,77.16870787,1,23.7,32.5,0,95.68,1,22.8,32.9,0,80.54,1,21,32.6,0,76.62,0,23.7,33.5,0,95.68,0,21,31,0,80
7/27/2016,2,25.5,34.6,0,81,2,36.2,24.3,5,83.96339416,2,21.8,33.2,1.4,87,1,24.6,36,9.4,94.39,2,25,35.6,0,75.28,1,24.6,36.1,0.2,75.16831461,2,24.3,36.2,5,94.39,2,25,34.9,0.01,76,2,26.5,35,0,68.18,2,23.6,29.4,12,94.39,1,24,34,0,75
7/28/2016,3,25,35.5,0,77,4,33.4,22.5,0.00171582,76.41430657,4,28,33.2,0,72,1,24.5,35.5,0,75.38,2,22.6,32.6,0,75.26,2,24.9,35.5,0,80.34168539,4,22.5,33.4,0.00171582,75.38,1,23.9,35,0,63,1,23.3,31.8,0,77.98,2,24,36.8,0,75.38,1,22.5,36.8,0,88
7/29/2016,2,24,34,0,86,0,32.4,23.8,2.6,89.40660584,2,23.4,28.8,8.4,92,1,23.5,33.8,0.01,88.79,2,23.2,33.2,14.5,75.24,2,23.2,34.6,0.2,75.14426966,0,23.8,32.4,2.6,88.79,1,25.8,32.9,0,78.54,3,20.2,30.5,29.2,90.34,1,23.7,33.5,0,88.79,2,21.2,34.5,0.8,75
7/30/2016,7,20.5,30,5,83.08,5,22.4,13,0,73.01416058,4,19.5,31.6,0,72,1,22,33.6,0,74.86,4,22,32.8,0,75.23,2,21.5,28.4,0.4,76.33488764,5,22.3,32.8,0,74.86,1,22,33.7,0,67.35,2,20.9,31.2,0.01,70.22,3.039736092,21.95243665,32.88289099,0,74.86,1,21.5,25.5,8.4,78
7/31/2016,10,22.5,28.8,36,86.4349805,1,31.5,24.3,11.6,88.50813869,2,22.5,31.8,0,85,1,23.8,32,5.4,89.26,2,21,27,19.8,75.21,5,23.5,31.2,29.7,77.51949438,1,24.3,31.5,11.6,89.26,1,24.3,32.6,45,86.26,4,23.6,28.8,0,87.37,1,23.7,33.7,58.4,89.26,1,20.5,25.5,46,81
8/1/2016,4,26,34.5,0,78.37,1,25,16.8,27.2,84.06656934,0,23.5,34,4.6,79.72,1,26,36,1.4,89.62,1,24.8,35.6,0,75.2,1,23,35.5,0,72.72696629,1,24.8,36,65.1,89.62,1,24.8,34,0.8,79.72,2,25.2,34,0.01,75.66,0.990853201,25.14751837,35.67071525,34.01565452,89.62,2,24,37,3.8,69
8/2/2016,4,20,26.2,0,88,4,28.7,20.2,0,72.52547445,0,17.2,28.4,0,84,1,20.5,29,0,75.7,3,19,26,0,75.14,1,17.1,24.1,0,79.87067416,4,20.2,28.7,0,75.7,1,20.7,27.4,0,76,2,18.9,23.1,0,67.72,2,19.1,30.3,0,75.7,0,18.3,25.4,0,87
8/3/2016,4,23.5,31.5,0.5,89,4,33.2,20.6,0,81.05912409,0,17.6,31.5,0,92,2,22.5,32.8,0,86.35,4,24,31.6,0,75.11,3,20.6,30,0,76.66162921,4,20.6,33.2,0,86.35,1,21.9,31.4,0,79,2,21.5,31,0,73.05,2,22.7,33.3,0,86.35,1,19,31,0.01,79
8/4/2016,6,23,25.7,0,84,5,29.2,20.2,0,69.99489051,1,13.3,28.5,0,85,2,21,29,0,68.34,4,20,27.6,0.6,75.09,2,19.2,22.5,0,79.44174157,5,20.2,29.2,0,68.34,2,22.3,29.8,0,71,2,18.9,23.4,0,72.5,0,19.4,31.3,0,68.34,1,19.3,26.9,0,86
8/5/2016,2,24.5,34,0,82,4,37.7,24.7,0,77.99266423,0,23.6,34,0,86,1,26.7,37.5,0,79.93,1,25.8,34.8,0,75.09,1,23.3,38.2,0,73.85747191,4,24.7,37.7,0,79.93,1,24.9,35.5,0,62,1,26.5,33.2,0,75.06,2,25.1,37.1,0,79.93,1,25,38.5,0,72
8/6/2016,2,24.68519753,30.2,0,85,2,33,21.9,0,79.3248877,1,23.8,32,0,82,2,22.5,34,0,77.55769231,1,21.8,30.8,13,75,1,19,32.8,0,75,2,21.9,33,0,77.55769231,2,24.5,29.06816143,0.9,77.55769231,1,23.8,32,0,82,2,22.3,34.9,0,77.55769231,1,23.3,32.8,0.01,75
8/7/2016,2,25.7,31.2,24.1,90,2,30.2,23.8,20.3,88.81751825,3,23.6,29,24.6,84,1,24.5,31.5,13.2,92,3,25.4,32.6,0,75,1,24.9,35.5,0.4,77.79213483,2,23.8,30.2,20.3,92,2,25.1,32.5,0,75,3,23.6,29,240.4,84,1.503073924,23.91734893,30.5459889,16.71602939,92,1,24.8,34.6,6.8,82
8/8/2016,3,25.5,29.8,0.5,86,1,31.2,23.2,0.4,92.21069343,1,21.4,26.2,10.6,88,1,25.5,31.5,0.5,89.43,3,25.2,31.8,0,75,1,26.6,31.7,0,75.3988764,1,23.2,31.2,0.4,89.43,1,25,34.6,49.8,81,2,22.8,27.1,139.4,96.42,0,24.6,31.2,7.6,89.43,1,26,32.5,0,76
8/9/2016,2,26.2,31.5,2.671602489,74,2,26.3,22.2,7.6,87.60218978,10,22.8,27.8,23.4,87,1,23,26.8,8.4,88,6,25.1,31.4,0,75,5,22.9,34,0,74.20224719,2,22.2,26.3,7.6,88,2,22.8,25.3,62.8,91,10,22.8,27.8,43.1,87,1.503073924,22.37984705,26.29875544,7.913390313,88,2,23.5,34.1,0,73
8/10/2016,3,22,28,4.1,84.88,0,32.8,22.5,0,75.34875912,2,16,29,0,75,1,20.3,30.6,0,80.21,4,21.8,29.4,0,75,1,19.6,25.1,0,80.18539326,0,22.5,32.8,0,80.21,1,19.7,32.2,0,69.59,3,21.2,28.2,0,67.99,1,22.3,31.4,0,80.21,3,17.6,26.5,0,88
8/11/2016,5,20,25.86770264,0,92,5,25,20.6,0,70.76277372,1,18.3,27,0,81,1,20.8,28.5,0,64,5,19.6,26.8,0,75,2,18.1,22.5,0,79.38764045,5,20.6,25,0,64,2,21.9,28.7,0,70,1,18.3,27,0,81,0,20.6,28,0,64,1,17.5,25.7,0,86
8/12/2016,5,24,32.5,0,89.26,2,34.4,23.8,0,72.44810219,2,17.5,35.5,0,85.63,1,24.7,34,17.8,84.82,2,21,32.6,0,74.96,2,20.2,32.7,0,70.58831461,2,23.8,34.4,0,84.82,1,23.7,31.8,2.2,85.63,4,24.6,33.4,0,53.72,1.503073924,24.01307542,33.89389714,8.51965812,84.82,3,20,35.8,0,64
8/13/2016,1,25,33,0,83,1,33.9,22.9,0,86.11135036,1,24,31.6,0,82,1,23.5,32.2,0,89.99,2,22.1,30.4,11.2,74.94,1,22.5,33.1,0,76.1605618,1,22.9,33.9,0,89.99,1,24.4,32.6,0.2,82.05,2,22.6,32,0,80.24,2,23.3,34.6,13,89.99,1,22,33,7.2,78
8/14/2016,3,25,34.7,30.5,81,3,31.5,23.8,1.3,88.9880292,1,27,32.5,43.8,95,3,24.8,32.3,7.2,92.99,4,25.4,34.8,0,74.94,1,25.5,35.7,0,74.96393258,3,23.8,31.5,1.3,92.99,2,23.2,31.3,8.4,82,2,24.3,32,4.4,82.93,2,25,34,0.8,92.99,2,25,37,0,75
8/15/2016,5,24.5,31.8,0,82,4,33.8,22.2,0,78.8589781,1,19.9,31.2,0,85,1,23.9,34.1,0,79.4,2,22,31.2,0,74.89,1,22.9,29.5,3.5,76.92825843,4,22.2,33.8,0,79.4,1,23.9,32,0,78,2,22.2,32,0,78.04,2,23.8,34.2,0,79.4,1,19.2,31,0.1,80
8/16/2016,6,18,24.5,2.5,80.57,6,26.4,18.6,0,68.32437956,5,11.5,27.5,0,78,2,18.2,28.6,0,77.84,6,18,24,0,74.88,1,16,22,0.4,75.72561798,6,18.6,26.4,0,77.84,1,19.4,27.5,0,68.98,3,17,27.5,0,53.92,2,18,28.7,0,77.84,3,15.2,24,0.1,77
8/17/2016,6,21.2,25,2.671602489,90,2,32.2,23.4,0,83.29620438,2,21,31.8,0,82,1,23.5,33.8,0,88.42,4,19,25.6,20,74.86,2,21.5,26.3,1.5,78.50573034,2,23.4,32.2,0,88.42,1,24.2,30.6,4,88.2,1,22.5,31.5,0,75.54,0,22.7,32.4,0,88.42,4,19.8,28.5,0,84
8/18/2016,2,23.8,32.4,0,83.50430531,1,32.4,24.2,0,84.21748175,1,24.1,32,0,96,1,23.3,34,0,85.94,1,22,33.5,0,74.79,1,23.7,33,0,76.07039326,1,24.2,32.4,0,85.94,1,23.4,33.8,1.6,80.28,2,23.8,32.2,0,81.61,0,24.5,34,0,85.94,1,21.5,36,0,78
8/19/2016,1,24.5,32.8,0,83.17867473,1,32.7,23.5,0,90.44339416,0,23,28.1,33.8,86,1,25,33.8,8.4,89.97,1,22.7,34.2,0,74.69,1,23,33.5,0,76.0102809,1,23.5,32.7,0,89.97,1,24.8,33,0,80.39,2,21.6,30.4,20,91.16,1,22.5,33,16,89.97,1,22.4,35,5,78
8/20/2016,3,19.5,22.5,7,93,6,27,18.5,0,67.1870438,3,11.4,28,0,65,3,19.6,28.7,0,68.83,5,16,24.4,0,74.65,2,17.8,23.5,0,79.17724719,6,18.5,27,0,68.83,1,19.7,27.6,0,70,2,16.7,29,0,64.7,2,17.5,30.4,0,68.83,1,14,25.5,0,86
8/21/2016,4,25,32,0.5,83,2,27.2,23.7,0.3,86.14131387,0,20.5,32.2,0,88,1,25,32.5,3.4,90.74,2,23.8,34,6.7,74.63,1,23.9,30.7,0,77.5697191,2,23.7,27.2,0.3,90.74,1,23.9,31.2,1.4,89,2,21.7,31.6,0,79.18,0,24.1,32.8,0,90.74,1,21.7,31,1.4,82
8/22/2016,3,25.5,31.4,0,83,1,26.5,23.2,60.8,88.96313869,1,22.8,31,0,86,1,23.8,31,15.6,93.53,2,24,28.6,4.4,74.63,1,24.3,31,1,75.17646067,1,23.2,26.5,60.8,93.53,1,24.4,28.5,16.7,92,1,24,30.6,0,82.05,2,23.8,30,7,93.53,0,22,30,0,76
8/23/2016,3,25,33.2,32.5,82,2,35.5,24.8,0,88.2659854,0,21.2,33.4,0,76,1,26,37.8,0,94.44,1,24.6,36,7,74.61,1,23.6,35.1,0,76.36106742,2,24.8,35.5,0,94.44,1,29.07713004,36.4,0,64,1,24.5,32.9,0,78.92,2,25.1,33.3,8,94.44,1,24,35,26.2,79
8/24/2016,3,24,30,0,88,2,32,23.4,0,90.15667883,0,22.5,31.5,0,82,1,24,33.5,0.2,91.37,1,22,32,3.9,74.59,1,23.8,32.6,7.9,76.34904494,2,23.4,32,0,91.37,1,24.1,30.9,44,88.2,2,23.2,31,0,88.32,0,23.6,32.9,55.2,91.37,1,21.3,31,3.8,79
8/25/2016,2,24,32.5,7.5,87.12,1,28.8,24.5,2.4,95.83434307,3,24,29.8,46.6,83,1,24,28.4,18.4,97.35,5,24.2,30.4,0,74.47,1,24.5,32.8,2.2,76.67578652,1,24.5,28.8,2.4,97.35,2,25,28.4,24.9,91.29,4,24.5,29.8,37.2,93.54,0,24.7,29.7,18.5,97.35,1,22,27,6.1,80
8/26/2016,2,25.5,32.8,0.01,82,1,29.5,24.2,0,94.57277372,4,22,31,84.2,86,1,25.2,31,0,94.35,4,24.2,33.5,0,74.47,1,24.4,34.5,0,75.87803371,1,24.2,29.5,0,94.35,1,24.4,30.2,2.6,89,1,23.3,28,101.7,94.91,0,24.2,30.5,0.6,94.35,1,25,34.2,0,78
8/27/2016,1,24,28,4.5,89.06,1,30.8,23.2,43.4,92.20434307,0,22.7,29,35.4,88,1,25.3,33.7,5,98.08,1,22.2,33.7,0.8,74.33,0,23.6,31.2,13.8,78.18713483,1,23.2,30.8,43.4,98.08,1,24.3,32.3,0,84.21,3,21.5,28.9,44.6,83.31,0,23.1,29.8,15.2,98.08,1,22.7,34.5,0,84
8/28/2016,5,18.5,22.6,32,95,3,29,21.6,0,75.86989051,0,17.6,28.8,0,88,2,21,32,0,80.21,3,17.2,26.2,2.8,74.31,4,19.5,23.7,0.6,79.37174157,3,21.6,29,0,80.21,2,20.5,28.7,0,78.59,2,21.5,31.5,0,69.3,2,21.5,31.2,0,80.21,3,17.6,24.3,1,87
8/29/2016,5,21,24,2.671602489,92,3,30.5,22.2,0,82.83956204,0,20.1,31.7,0,80,1,21.8,32.7,0,94.75,5,19,26,12.6,74.16,2,20.9,25.4,0.2,79.28157303,3,22.2,30.5,0,94.75,1,21.8,31.5,0,77.9,3,22,32,0,64.81,1,21.7,30.7,0,94.75,3,19,27.8,0,87
8/30/2016,10,20.4,25.8,7,90,1,26.5,24,0.4,84.43277372,1,18.9,29.7,0,88,1,23,29.9,0,91.84,3,19.4,24.8,7.8,74,1,20.5,28.8,6.3,77.58988764,1,24,26.5,0.4,91.84,1,23.2,29.3,0,85.73,4,21.2,29.5,0,73.22,0,22.4,30,0,91.84,2,18.5,25.2,2,83
8/31/2016,1,24.5,34,55,83,0,32.4,25.3,0,92.40131387,0,24.2,31.4,0.8,87,1,25,34,0,95.91,2,23,34,5,74,1,23.5,34.6,9,74.3988764,0,25.3,32.4,0,95.91,1,24.9,32.5,0,83.07,2,23.3,32,0.6,87.09,0,24.5,33.3,0,95.91,1,22,34.5,0.1,75
9/1/2016,2,25.5,34.5,0,80,2,37,25,0,74.70686131,0,24.6,33.8,0,83,2,27.5,37.7,0,74.5,1,25.4,34.6,2,74,2,25.4,39,0,73.20224719,2,25,37,0,74.5,1,26.9,36,0,66,1,26.5,34,0,75.02,2,25.7,37.3,0,74.5,1,25.5,39,0,72
9/2/2016,6,20,27,4.850474914,88.75,2,32.8,24.8,0,86.11839416,3,20.3,33,0,85,1,24,33.2,0.4,90.55,2,21.6,24.2,1.5,74,3,21.5,30.5,22,74.79775281,2,24.8,32.8,0,90.55,1,23.2,31.5,0,84.57,3,22,31,0,79.41,1.503073924,24.19025341,32.691438,0.191452991,90.55,2,20,26,5,76
9/3/2016,3,25,34.8,9,80,4,33.3,23.7,0.4,83.67587591,2,22.2,32.6,1,86,1,25.8,33.2,0,85.47,3,24.6,35.8,0,74,2,25.4,37,9.5,74.3988764,4,23.7,33.3,0.4,85.47,1,26.3,32.3,21.8,75,2,24.1,32.6,18.3,80.96,2,24.8,33.5,0,85.47,1,25,36.7,0.01,75
9/4/2016,2,25.52199461,31.5,0,82,2,32.6,23.5,0,85.98905109,1,22.6,28.2,0.1,89,1,23.2,34.6,3.8,84,1,24,33,0,74,1,22.4,33.6,0,75.59550562,2,23.5,32.6,0,84,1,22.5,32.9,18.2,75,1,22.6,28.2,0,89,1.503073924,23.14146049,33.25907932,1.818803419,84,0,24.8,33.5,0,78
9/5/2016,4,23.40210869,30,0,86,2,31.4,20.3,0,64.93653285,1,15.4,31.5,0,79,2,21.6,32.6,0,67.94,4,22,30.8,0,74,1,20,28.4,0,78.78651685,2,20.3,31.4,0,67.94,2,20.9,32.1,0,68,1,21.5,31.5,0,60.39,2,20.7,33.4,0,67.94,1,21,29.4,0,86
9/6/2016,2,23,31,1.5,84,2,31,24.7,0,83.49890511,0,21.7,33.8,0,79,1,23.2,31,0.6,87.66,2,20.6,30.6,0,73.96,1,23.4,31.1,0,76.36921348,2,24.7,31,0,87.66,1,23.8,32,0,84.6,2,20.7,32.5,0,77.2,2,24.2,32.6,0,87.66,1,21.5,32.5,0,80
9/7/2016,6,18.5,27.1,51,90.24,2,20.2,13.2,0,76.89686131,0,19.6,31.1,0,81,1,22.8,33.7,0,82.14,2,20,25.4,0,73.93,1,16.6,25,0.8,77.54780899,2,23,30.8,0,82.14,1,21.7,29,0,81,2,21.8,28.4,0,68.96,1.503073924,22.69389714,31.90631279,0,82.14,1,17,26,4,83
9/8/2016,4,24.5,30.7,0,85,4,32.8,22.7,0,81.76846715,0,18,31.8,0,89,1,22.5,32.4,0,84.76,3,22,30.2,0,73.92,0,22.8,28.7,0,76.74404494,4,22.7,32.8,0,84.76,1,21.4,31.4,0,78,1,21,32,0,77.24,2,22.7,33.6,0,84.76,1,20.7,32.4,0,81
9/9/2016,1,25.5,33,2,82.55,1,31.5,25.5,8.4,89.23627737,0,23,31.8,0,86,1,24,34.7,0.6,92.92,2,24.6,33.8,0,73.89,1,25.5,34.4,4.4,73.535,1,25.5,31.5,8.4,92.92,2,26.5,30.9,0,83.73,3,24.8,31.8,0.01,83.66,1,24.7,33.7,0,92.92,1,23,34.5,15,73
9/10/2016,6,22,27.3,10,87.65609517,4,31.8,23.7,0,89.18014599,1,19.5,31.7,0.1,88,1,22.8,33.3,0.01,97.2,2,20.2,28,4,73.88,1,21.9,27.2,4.2,79.11325843,4,23.7,31.8,0,97.2,1,23.8,32,0,73.71,4,21.2,31.7,0,77.04,2,23.4,31.1,0,97.2,2,21,27,0,87
9/11/2016,2,22.5,27.2,0,90,0,32.6,22.9,0,85.53135036,0,22,31.2,0,68,1,22,33,0.01,94.86,2,19.6,29.4,15.5,73.72,1,21.4,26,0.5,78.61820225,0,22.9,32.6,0,94.86,1,23.8,30.3,0,80.21,2,21.5,31.5,0,71.41,0,22.4,32.6,0,94.86,1,17.2,29,0.2,86
9/12/2016,2,24.5,32,0,83,3,36.2,28.4,0,73.9049635,2,24,32.3,0,86,1,26.9,37.2,0,74.08,1,23.8,33,0,73.64,1,24.1,35,0,71.78921348,3,28.4,36.2,0,74.08,1,24,36.1,0,63,2,24.5,32.2,0,73.64,0,26,37.1,0,74.08,2,24.2,36.4,0,69
9/13/2016,2,20,28.7,0,84,2,31.4,22.7,10.2,82.1429562,0,21.7,31,0,77,1,22,30.9,34.2,92.49,3,19.4,27.2,68.3,73.6,1,20.9,26.1,4.3,78.14719101,2,22.7,31.4,10.2,92.49,1,22.8,28.3,5.6,90.82,1,21.2,32,0,66.48,1,22.9,30.7,3,92.49,1,19.2,27,0,85
9/14/2016,5.237882742,25,33.4,42,81,2,31.5,24,7.4,92.52594891,1,22.6,31.5,14.6,98,2,25.5,32.5,17,92.88,5,28,34,0,73.55,3,25,34.8,0,72.13398876,2,24,31.5,7.4,92.88,1,25.5,31.4,7.1,92,1,23.6,31.3,15.4,91.99,0,24.7,28.5,59.8,92.88,2,26,33.3,0.2,70
9/15/2016,2,25.5,37,0,76,4,37.7,22.4,6.6,78.06306569,1,22,34.5,0,77,1,24.8,38.3,3.2,84.07,1,25,35,0,73.55,2,24.4,37.7,0,72.93174157,4,22.4,37.7,6.6,84.07,1,25,35.6,0,73,1,26.1,35.5,0,68.97,0,24.3,38.4,8.6,84.07,1,25,39.8,0.01,72
9/16/2016,3,24.5,32,0,83,4,32,22.4,0.8,79.62062044,1,17.2,31,0,90,1,24.8,33.9,0,83.73,4,22.4,32,0,73.47,1,20.4,29.8,0,76.07466292,4,22.4,32,0.8,83.73,1,24,31.2,48.3,86,2,19.7,30.3,0,73.4,2,21.9,33.8,0,83.73,1,18,30.2,0,80
9/17/2016,2,22.5,28.8,0,84,2,31,23.3,2,80.10007299,0,21.7,33,0,74,2,22.8,33.8,0,86.29,3,20.4,30.5,36.7,73.46,1,22.9,26.9,13.4,78.06303371,2,23.3,31,2,86.29,2,24,31.1,1.7,84.7,1,20.6,33.5,0,70.73,1,24.3,33.3,0,86.29,1,20.5,31,0,85
9/18/2016,4,19,25.8,0,88,3,28.8,21.4,0,69.01175182,0,17,30.4,0,85,2,19.9,31.5,0,78.05,2,18.8,26.8,9,73.41,2,19.4,22.9,0.8,78.83073034,3,21.4,28.8,0,78.05,1,20.1,28.8,0,80.61,2,20.4,32,0,55.33,3,20.8,31,0,78.05,0,16.9,26.3,1.4,87
9/19/2016,3,25.5,34,0,81,4,34.5,23.3,0,75.84054745,1,21.6,33.5,0,65,1,25,37,0,74.85,1,24,36.4,0,73.39,2,23.7,37.5,0,72.8355618,4,23.3,34.5,0,74.85,1,24.7,36.2,0,65,1,24.9,32.9,0,77.34,2,25,37.4,0,74.85,1,25,37.5,0,72
9/20/2016,6,21,25,11.60497943,89.2,0,22,14.4,3,88.29616788,4,23,29,0,83,1,21,32.6,0,89.78,4,22.9,29,0,73.38,5,21.5,25.1,0,82.40258427,0,24.2,32.5,0,89.78,1,23.5,29.5,10.2,88.75,4,20.2,29.2,0,86.05,0.478632479,22.44702354,32.25059229,0,89.78,2,19.2,25.5,20.5,96
9/21/2016,5,25.5,31.8,0,82,5,36.7,23.6,0,71.08430657,0,22,34,0,81,2,24.5,37.6,0,71.14,2,23.4,36.2,0,73.36,2,23.4,36.5,0,73.6152809,5,23.6,36.7,0,71.14,2,23.2,35.3,0,65,1,25.6,33.5,0,71,2,24.1,37.2,0,71.14,0,25,37.8,0,74
9/22/2016,2,23.5,31.5,2,82,5,31,21.3,0,79.04733577,0,20.2,31,0,92,1,22.5,32.8,0,77.11,3,25.4,29.2,0,73.26,1,22.1,27.3,0.1,76.74617978,5,21.3,31,0,77.11,2,22.5,31.6,0,72,2,22,30.7,0,81.98,2,21.5,33.1,0,77.11,1,21.8,26,7.8,82
9/23/2016,1,24,32.5,0,83.42289767,1,31,24,12.6,88.85813869,0,24,30.2,0,82,1,24.8,32.2,22.6,95.06,3,22.5,34,0,73.21,2,23.5,33.5,0,73.52511236,1,24,31,12.6,95.06,1,24,31.7,3,84.11,3,22.9,31.2,0.01,79.47,0,24.4,31.9,0,95.06,1,22.6,35,0.01,74
9/24/2016,4,20,28.8,0,85,3,31.1,23.6,0,86.46423358,0,20,31.6,0,84,1,24,33.4,0,95.59,4,19.2,28.6,8.4,73,2,22.4,26.7,0,78.18539326,3,23.6,31.1,0,95.59,1,24.1,31.2,0,83.12,2,22.5,32.5,0,72.65,3,24.7,32,0,95.59,1,20.7,29,0.5,86
9/25/2016,4,27,35,0,72,2,36.2,24.5,0,69.37591241,4,27,35,0.01,76,1,25.5,36.7,0,65,1,24.3,34.6,0.8,73,2,25,38.3,0,71.40449438,2,24.5,36.2,0,65,1,25.2,33.5,6.1,76,4,27,35,0.01,76,0,25.8,36.9,8.4,65,1,25.7,38.2,0,69
9/26/2016,3,24.8,28.4,0.01,85,2,29.2,23.6,0,76.7070466,2,25,27.5,185.6,79,2,24.5,30.4,0.01,75.19230769,7,24.6,30.4,0,73,1,23.5,33.6,0,74.19662921,2,23.6,29.2,0,75.19230769,2,26.2,31,0,75.19230769,2,25,27.5,151.12,79,2,23.4,31.3,0,75.19230769,1,24,33,0,76
9/27/2016,2,24.3,34,9.121064868,84,2,31.2,24.3,0.6,89.68963504,1,23.8,29,28.8,90,2,24.3,31.8,0,93.62,3,24.4,34,0,73,1,24,35.4,0,74.19662921,2,24.3,31.2,0.6,93.62,1,25.1,32.3,11.5,82.9,2,23.4,29,65.6,83.74,1,24.7,32.8,2.2,93.62,1,22.9,34,14.8,76
9/28/2016,3,26.6,31.6,0,79,1,33.8,23,27.8,82.95620438,1,21,31.7,0,95,1,24.5,34.8,0,75,1,24.2,33.6,0,73,1,23.7,36.5,0,44.16522472,1,23,33.8,27.8,75,1,24.5,32.5,0.9,78,1,21,31.7,0,95,0.990853201,23.50757235,33.96947069,14.23973609,75,1,24.5,35.2,0,0.71
9/29/2016,5,19.8,24,0,91,7,27.5,19.6,0,69.19332117,3,12.2,27,0,82,3,21.9,29,0,71.25,5,19,25,0,72.91,2,18.4,23.9,0,78.13129213,7,19.6,27.5,0,71.25,1,21.5,29.5,0,66,2,18,28,0,66.08,3,17.4,30.8,0,71.25,1,17.8,24.3,0,86
9/30/2016,5,20,24,7,87,2,27.3,21.8,0,79.00777372,3,20,30,0,64,1,21,30.8,0,82.6,6,17,26.6,0,72.86,3,18.9,22.9,0.1,77.30348315,2,21.8,27.3,0,82.6,2,22,31.4,0,69.28,2,20.6,31,0,73.57,2,21.5,28.3,0,82.6,2,16.2,25.5,0,84
10/1/2016,4,25.5,30.8,0.01,84,4,30.2,23.8,0,93.96434307,1,22.4,27.4,50.2,96,2,25,31.8,0.2,94.39,5,28.2,33.8,0,72.68,3,26.8,32.5,0,75.20089888,4,23.8,30.2,0,94.39,1,25,29.5,16.1,91,1,23.4,27.2,32.5,93.32,0,24.8,29.9,2.2,94.39,3,25.5,38,0.01,79
